Region,Region_full,Industry,RetailerName,Adress Search (Concat),GoogleSheets Latitude,GoogleSheets Longitude,OpenStreetMapResult
Auckland,Auckland Region,Convenience Chain Stores,Fair Price Four Square,"Fair Price Four Square, Auckland, New Zealand",-36.8638528,174.6141242,"Four Square, Swanson Road, Ranui, Henderson-Massey, Auckland, 0612, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Palomino Supervalue,"Palomino Supervalue, Auckland, New Zealand",-36.883043,174.6152834,"SuperValue Palomino, Sturges Road, Western Heights, Henderson-Massey, Auckland, 0612, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Pakuranga Heights Four Square,"Pakuranga Heights Four Square, Auckland, New Zealand",-36.9151401,174.8895497,"Four Square, Gossamer Drive, Pakuranga Heights, Howick, Auckland, 2010, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Rodney Four Square,"Rodney Four Square, Auckland, New Zealand",-36.9151401,174.8895497,"Four Square, Gossamer Drive, Pakuranga Heights, Howick, Auckland, 2010, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Waiau Pa Four Square,"Waiau Pa Four Square, Auckland, New Zealand",-37.1377291,174.7522873,"Waiau Pa School, 571, Waiau Pa Road, Waiau Beach, Franklin, Auckland, 2679, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Botany Junction Four Square,"Botany Junction Four Square, Auckland, New Zealand",-36.9651759,174.902354,"Four Square, Botany Way, Botany Junction, Ormiston, Howick, Auckland, 2019, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Supervalue Takanini,"Supervalue Takanini, Auckland, New Zealand",-37.039282,174.919372,"Takanini Super Value Supermarket, Manuroa Road, Takanini, Papakura, Auckland, 2112, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Parakai Four Square,"Parakai Four Square, Auckland, New Zealand",-36.661448,174.4336567,"Four Square, Parkhurst Road, Rodney, Auckland, 0830, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Patumahoe Four Square,"Patumahoe Four Square, Auckland, New Zealand",-37.1877754,174.8285769,"15, Patumahoe Road, Puni, Franklin, Auckland, 2678, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Supervalue Titirangi,"Supervalue Titirangi, Auckland, New Zealand",-36.9375577,174.6564455,"Titirangi Super Value, Titirangi Road, Titirangi, Waitākere Ranges, Auckland, 0604, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Gulf Harbour Four Square,"Gulf Harbour Four Square, Auckland, New Zealand",-36.6139506,174.792268,"Coasties Pizza, Gulf Harbour Drive, Gulf Harbour, Hibiscus and Bays, Auckland, 0930, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Matakana Four Square,"Matakana Four Square, Auckland, New Zealand",-36.8979098,174.8096805,"Four Square, Main Highway, Ellerslie, Ōrākei, Auckland, 1051, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,SuperValue Papakura,"SuperValue Papakura, Auckland, New Zealand",-37.066153,174.954866,"Papakura Supervalue Supermarket, Settlement Road, Opaheke, Papakura, Auckland, 2110, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Ellerslie Four Square,"Ellerslie Four Square, Auckland, New Zealand",-36.8979098,174.8096805,"Four Square, Main Highway, Ellerslie, Ōrākei, Auckland, 1051, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Supervalue Waiuku,"Supervalue Waiuku, Auckland, New Zealand",-37.2514474,174.7304841,"Franklin Vets, Court Street, Franklin, Auckland, 2123, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,SuperValue Flatbush,"SuperValue Flatbush, Auckland, New Zealand",-36.9768715,174.8968964,"Super Value, Dawson Road, Clover Park, Ōtara-Papatoetoe, Auckland, 2019, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Four Square Supermarket Bombay,"Four Square Supermarket Bombay, Auckland, New Zealand",-37.1939008,174.9820586,"Autobahn, Bombay Service Centre, Franklin, Auckland, 2675, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Four Square BK's,"Four Square BK's, Auckland, New Zealand",-36.6949234,174.7507477,"Four Square, Beach Road, Long Bay, Hibiscus and Bays, Auckland, 0630, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Four Square Glen Eden,"Four Square Glen Eden, Auckland, New Zealand",-36.910982,174.6515932,"Four Square, Glenmall Place, Glen Eden, Waitākere Ranges, Auckland, 0602, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Supervalue Avondale,"Supervalue Avondale, Auckland, New Zealand",-36.8979531,174.6966965,"Avondale Super Value Supermarket, Great North Road, Avondale, Whau, Auckland, 0600, New Zealand"
Auckland,Auckland Region,Convenience Chain Stores,Four Square Oneroa,"Four Square Oneroa, Auckland, New Zealand",-36.782632,175.009812,"Four Square, Ocean View Road, Oneroa, Waiheke, Auckland, 1081, New Zealand"
Auckland,Auckland Region,General Retail,Blockhouse Bay Postshop & Stationers,"Blockhouse Bay Postshop & Stationers, Auckland, New Zealand",-36.9235363,174.7015367,"525, Blockhouse Bay Road, Blockhouse Bay, Whau, Auckland, 0600, New Zealand"
Auckland,Auckland Region,General Retail,Manurewa Post Shop,"Manurewa Post Shop, Auckland, New Zealand",-37.0214739,174.8958886,"4, Station Road, Manurewa, Auckland, 2102, New Zealand"
Auckland,Auckland Region,General Retail,Papakura Photo Image,"Papakura Photo Image, Auckland, New Zealand",-37.0642354,174.9430795,"231, Great South Road, Papakura, Auckland, 2110, New Zealand"
Auckland,Auckland Region,General Retail,Karaka General Store & Cafe,"Karaka General Store & Cafe, Auckland, New Zealand",-37.0986319,174.8849175,"Harrys Kitchen Cafe, Linwood Road, Karaka, Franklin, Auckland, 2580, New Zealand"
Auckland,Auckland Region,General Retail,Otara Post,"Otara Post, Auckland, New Zealand",-36.96115,174.87427,"Sheralee Dairy, Kew Lane, Otara, Ōtara-Papatoetoe, Auckland, 2023, New Zealand"
Auckland,Auckland Region,General Retail,Berrymans,"Berrymans, Auckland, New Zealand",-36.7152425,174.7480255,"38, Clyde Road, Browns Bay, Hibiscus and Bays, Auckland, 0630, New Zealand"
Auckland,Auckland Region,General Retail,Kelston Digital Photos,"Kelston Digital Photos, Auckland, New Zealand",-36.9092484,174.663769,"Subway Kelston, West Coast Road, Kelston, Whau, Auckland, 0602, New Zealand"
Auckland,Auckland Region,General Retail,Jacob's Photo & Digital,"Jacob's Photo & Digital, Auckland, New Zealand",-36.8120309,174.7255244,"15, Mokoia Road, Highbury, Kaipātiki, Auckland, 0626, New Zealand"
Auckland,Auckland Region,General Retail,Mangere East Post & More,"Mangere East Post & More, Auckland, New Zealand",-36.9662759,174.825427,"355, Massey Road, Mangere East, Māngere-Ōtāhuhu, Auckland, 2024, New Zealand"
Auckland,Auckland Region,General Retail,Titirangi Lotto Postshop & Kiwibank,"Titirangi Lotto Postshop & Kiwibank, Auckland, New Zealand",-36.9379686,174.6577533,"Vevo Foodstore, Rangiwai Road, Titirangi, Waitākere Ranges, Auckland, 0604, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Drop In Superette & Lotto,"Drop In Superette & Lotto, Auckland, New Zealand",-36.9080156,174.8382543,"276, Penrose Road, Mount Wellington, Maungakiekie-Tāmaki, Auckland, 1060, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Manisha Superette,"Manisha Superette, Auckland, New Zealand",-36.895318,174.7581116,"Pho Saigon, Mount Eden Road, Mount Eden, Albert-Eden, Auckland, 1023, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Glen Innes Dairy And Lotto Outlet,"Glen Innes Dairy And Lotto Outlet, Auckland, New Zealand",-36.8780652,174.8556712,"Glen Innes, Maungakiekie-Tāmaki, Auckland, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Fenchurch Superette,"Fenchurch Superette, Auckland, New Zealand",-36.8767412,174.8705982,"47, Fenchurch Street, Wai o Taiki Bay, Maungakiekie-Tāmaki, Auckland, 1072, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Windsor Park Superette & Lotto,"Windsor Park Superette & Lotto, Auckland, New Zealand",-36.739716,174.741909,"524, East Coast Road, Windsor Park, Upper Harbour, Auckland, 0732, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Mairangi Bay Dairy & Lotto,"Mairangi Bay Dairy & Lotto, Auckland, New Zealand",-36.7391052,174.753436,"Mairangi Bay Dairy and Lotto, Beach Road, Mairangi Bay, Hibiscus and Bays, Auckland, 0732, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Lakeview Superette,"Lakeview Superette, Auckland, New Zealand",-36.7810166,174.7542185,"199-205, Shakespeare Road, Westlake, Devonport-Takapuna, Auckland, 0620, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Lincoln Heights Superette,"Lincoln Heights Superette, Auckland, New Zealand",-36.8471864,174.6213674,"56, Waimumu Road, Massey, Henderson-Massey, Auckland, 0614, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Royal Heights Dairy & Lotto,"Royal Heights Dairy & Lotto, Auckland, New Zealand",-36.8326289,174.6228463,"Royal Heights Dairy, Widmore Drive, Massey East, Henderson-Massey, Auckland, 0614, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Peninsula Price Cutter,"Peninsula Price Cutter, Auckland, New Zealand",-36.8490629,174.6506496,"Peninsula Pricecutter, Gloria Avenue, Te Atatu Peninsula, Henderson-Massey, Auckland, 1530, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Hepburn Superette,"Hepburn Superette, Auckland, New Zealand",-36.8927453,174.6534826,"2, Phelps Place, Whau, Auckland, 0602, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Rathgar Road Discount Foodmart,"Rathgar Road Discount Foodmart, Auckland, New Zealand",-36.862036,174.6215852,"Noodle Box Roast, Rathgar Road, Lincoln, Henderson-Massey, Auckland, 0612, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Sunnyvale Superette,"Sunnyvale Superette, Auckland, New Zealand",-36.8957831,174.6358347,"Sunnyvale Community Hall, Sunnyside Road, Sunnyvale, Henderson-Massey, Auckland, 0650, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Raines Avenue Foodmarket,"Raines Avenue Foodmarket, Auckland, New Zealand",-36.7688213,174.7472389,"17A, Raines Avenue, Forrest Hill, Devonport-Takapuna, Auckland, 0620, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Coronation Superette,"Coronation Superette, Auckland, New Zealand",-36.791718,174.7249098,"Welcome Takeaway, Coronation Road, Marlborough, Kaipātiki, Auckland, 0629, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Albany Highway Superette,"Albany Highway Superette, Auckland, New Zealand",-36.7443076,174.6935145,"ASB Bank, Albany Highway, Albany South, Upper Harbour, Auckland, 0632, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Edinburgh Foodmarket,"Edinburgh Foodmarket, Auckland, New Zealand",-37.0787958,174.9368854,"2, Jupiter Street, Rosehill, Papakura, Auckland, 2113, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Leabank Superette,"Leabank Superette, Auckland, New Zealand",-37.0277621,174.88754,"106, Weymouth Road, Leabank, Manurewa, Auckland, 2102, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Alfriston Dairy,"Alfriston Dairy, Auckland, New Zealand",-37.0157225,174.9210837,"Randwick Park, Manurewa, Auckland, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Gilbert Road Superette,"Gilbert Road Superette, Auckland, New Zealand",-36.9530188,174.8695669,"Gilbert Road Superette, Gilbert Road, Otara, Ōtara-Papatoetoe, Auckland, 2161, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Wymondley Superette,"Wymondley Superette, Auckland, New Zealand",-36.9575659,174.8594612,"2A, Wymondley Road, Ōtara-Papatoetoe, Auckland, 1063, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Gossamer Minimart & Lotto Shop,"Gossamer Minimart & Lotto Shop, Auckland, New Zealand",-36.9209484,174.8874987,"Gossamer Mini Mart and Lotto, Gossamer Drive, Pakuranga Heights, Howick, Auckland, 2010, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Diorella Superette,"Diorella Superette, Auckland, New Zealand",-36.9861894,174.8897835,"45, Diorella Drive, Clover Park, Ōtara-Papatoetoe, Auckland, 2104, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Bucklands Beach Superette,"Bucklands Beach Superette, Auckland, New Zealand",-36.8802114,174.9116998,"Bucklands Beach Superette, Bucklands Beach Road, Eastern Beach, Howick, Auckland, 2012, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Drury Lane Lotto Superette,"Drury Lane Lotto Superette, Auckland, New Zealand",-37.1032715,174.9522168,"232, Great South Road, Drury, Papakura, Auckland, 2577, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Orakei Post Centre Superette,"Orakei Post Centre Superette, Auckland, New Zealand",-36.8559905,174.8147286,"64, Coates Avenue, Orakei, Ōrākei, Auckland, 10, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Ramlax Dairy,"Ramlax Dairy, Auckland, New Zealand",-36.854049,174.7179863,"Ramlax Dairy, 174, Garnet Road, Westmere, Waitematā, Auckland, 1022, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Rockfield Superette,"Rockfield Superette, Auckland, New Zealand",-36.9074148,174.8049359,"Rockfield Superette, Rockfield Road, Oranga, Maungakiekie-Tāmaki, Auckland, 1061, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Onehunga Mall Superette,"Onehunga Mall Superette, Auckland, New Zealand",-36.9214598,174.7850089,"Barfoot & Thompson, Onehunga Mall, Onehunga, Maungakiekie-Tāmaki, Auckland, 1061, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Dawson Superette,"Dawson Superette, Auckland, New Zealand",-36.9773649,174.8969927,"130, Dawson Road, Clover Park, Ōtara-Papatoetoe, Auckland, 2019, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Wickman Way Price-Cutter,"Wickman Way Price-Cutter, Auckland, New Zealand",-36.9627798,174.8144723,"Wickman Way Pricecutter, Garus Avenue, Mangere East, Māngere-Ōtāhuhu, Auckland, 2024, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Keri Hill Superette,"Keri Hill Superette, Auckland, New Zealand",-37.0537666,174.9642468,"1/1, Robb Street, Red Hill, Papakura, Auckland, 2852, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Chapel Park Superette & Lotto,"Chapel Park Superette & Lotto, Auckland, New Zealand",-36.739716,174.741909,"524, East Coast Road, Windsor Park, Upper Harbour, Auckland, 0732, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Dairy Flat Food Mart & Liquor,"Dairy Flat Food Mart & Liquor, Auckland, New Zealand",-36.6483831,174.6424305,"Dairy Flat Foodmart, Kahikatea Flat Road, Dairy Flat, Rodney, Auckland, 0794, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Hillpark Superette & Lotto,"Hillpark Superette & Lotto, Auckland, New Zealand",-37.0134398,174.90022,"Hill Park Superette, Grande Vue Road, Manurewa, Auckland, 2102, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Panorama Dairy,"Panorama Dairy, Auckland, New Zealand",-36.853427,174.7613447,"100, Mayoral Drive, Auckland Central, Waitematā, Auckland, 1010, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Dominion Superette,"Dominion Superette, Auckland, New Zealand",-36.9089088,174.7402047,"Dominion Superette, Dominion Road, Mount Roskill, Puketāpapa, Auckland, 1041, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Riverside Dairy,"Riverside Dairy, Auckland, New Zealand",-36.8825258,174.8647167,"104-108, Point England Road, Point England, Maungakiekie-Tāmaki, Auckland, 1072, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,City Convenience Store,"City Convenience Store, Auckland, New Zealand",-36.8454843,174.7719146,"Scene Two, Scene Lane, Auckland Central, Waitematā, Auckland, 1053, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Central Dairy,"Central Dairy, Auckland, New Zealand",-36.9759512,174.7970164,"Central Laundry, Massey Road, Mangere, Māngere-Ōtāhuhu, Auckland, 2022, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Hospital Dairy,"Hospital Dairy, Auckland, New Zealand",-36.8694774,174.6281203,"Hospital Dairy, Lincoln Road, Lincoln, Henderson-Massey, Auckland, 0612, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Moor Park Superette,"Moor Park Superette, Auckland, New Zealand",-37.0554627,174.8862452,"1, Moor Park, Wattle Cove, Wattle Downs, Manurewa, Auckland, 2103, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Eden Superette & Lotto,"Eden Superette & Lotto, Auckland, New Zealand",-36.9214856,174.6397802,"Pad Thai, Glengarry Road, Konini, Waitākere Ranges, Auckland, 0604, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Mt Smart Superette,"Mt Smart Superette, Auckland, New Zealand",-36.9149303,174.8009526,"Mount Smart Superette, Mount Smart Road, Te Papapa, Maungakiekie-Tāmaki, Auckland, 1061, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Roscommon Superette,"Roscommon Superette, Auckland, New Zealand",-37.0180692,174.8628887,"3/255, Browns Road, Homai, Manurewa, Auckland, 2103, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,PK Superette,"PK Superette, Auckland, New Zealand",-36.8634877,174.7049116,"228, Point Chevalier Road, Selwyn Village, Point Chevalier, Albert-Eden, Auckland, 1026, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Kepa Road Superette,"Kepa Road Superette, Auckland, New Zealand",-36.860272,174.8363852,"Hell Pizza, Kepa Road, Kohimarama, Ōrākei, Auckland, 1071, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Smart Superette,"Smart Superette, Auckland, New Zealand",-36.9153538,174.7917644,"150, Mount Smart Road, Te Papapa, Maungakiekie-Tāmaki, Auckland, 1061, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Chartwell Food Centre & Lotto,"Chartwell Food Centre & Lotto, Auckland, New Zealand",-36.7834359,174.7317421,"Domino's Pizza, Chartwell Avenue, Marlborough, Kaipātiki, Auckland, 0627, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Village Dairy,"Village Dairy, Auckland, New Zealand",-36.8807474,174.8114299,"Village Dairy, Remuera Road, Remuera, Ōrākei, Auckland, 1050, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Eden Foods (St Heliers),"Eden Foods (St Heliers), Auckland, New Zealand",-36.8511152,174.8576339,"33-39, Saint Heliers Bay Road, Saint Heliers, Ōrākei, Auckland, 1074, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Pokeno Superette,"Pokeno Superette, Auckland, New Zealand",-37.2460155,175.0221693,"Pokeno Bacon, Great South Road, Mercer, Pokeno, Waikato District, Waikato, 2472, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Fresh For Less,"Fresh For Less, Auckland, New Zealand",-36.8633001,174.6066326,"400, Swanson Road, Ranui, Henderson-Massey, Auckland, 0612, New Zealand"
Auckland,Auckland Region,Groceries & Dairies,Peninsula Foodmarket,"Peninsula Foodmarket, Auckland, New Zealand",-36.8312225,174.6464168,"Peninsula Foodmarket, Abbotleigh Avenue, Te Atatu Peninsula, Henderson-Massey, Auckland, 1530, New Zealand"
